Track ID,Title,Album,Artist,BPM,Comment,Composer,Genre,Grouping,ISRC,Lyrics,ProNumber,Release Date,Year,External ID,Tag category: Mood/feel,Tag category: Lyric themes,Tag category: Tempo,Tag category: Instrument,Tag category: Vocals,Tag category: Genre,Tag category: Type,Internal comment,Client comment,track_formats,Track created,mp3_url,Duration,Writer 1 Name,Writer 1 Percentage,Writer 1 PRO,Writer 1 Publisher,Writer 2 Name,Writer 2 Percentage,Writer 2 PRO,Writer 2 Publisher,Writer 3 Name,Writer 3 Percentage,Writer 3 PRO,Writer 3 Publisher,Writer 4 Name,Writer 4 Percentage,Writer 4 PRO,Writer 4 Publisher
167047476,JOYFUL HARMONY - INSTRO,Scherer Delight,Michael Scherer,97,"HERE FOR YOUR EAR!

Let's please chat. 
 
ONE STOP 
Site: https/::www.gputnammusic.com 
Txt Greg Putnam @ 309-530-4626 
gputnam@gputnammusic.com  
ASCAP 802139278 (Writer)  
ASCAP 848819778 (Publisher) 
Featured songwriter recognized by TRO-ESSEX 
Several placements in past year.  
 
Thanks for listening! 
Greg",G Putnam (10%) ASCAP Michael Douglas Scherer (90%) ASCAP,Jazz,ONE STOP - G Putnam Music owns Masters & Publishing Control,,,,,,,"Warm, Uplifting, Sexy, Romantic, Reflective, Positive, Hopeful, Happy, Fun, Cool, Confident, Bright",,Midtempo,"Synth, Piano, Percussion, Drums, Bass",Instrumental,"Vintage, Soul, Jazz","One stop, Mainstream, Easy-clear",,,"wav,mp3",2025-08-05 05:42:57.128232+00:00,https://l2-disco-data-us.s3.amazonaws.com/media/trackfiles/f79b6d45-6608-46a3-bd23-cc03c6a6d8ad.mp3?response-content-disposition=attachment%3B%20filename%3D%22167047476.mp3%22&AWSAccessKeyId=AKIARBQWSWOVHNCCOKFH&Signature=OLh9kdWxmBPclxKo0XiNaJ1jdBI%3D&Expires=1767994983,0:03:51,Michael Scherer,90,ASCAP,G Putnam Music,,,,,,,,,,,,
167047483,The Last Chance - INSTRO,Thrilling Feeling,G Putnam Music,148,"HERE FOR YOUR EAR!

Let's please chat. 
 
ONE STOP 
Site: https/::www.gputnammusic.com 
Txt Greg Putnam @ 309-530-4626 
gputnam@gputnammusic.com  
ASCAP 802139278 (Writer)  
ASCAP 848819778 (Publisher) 
Featured songwriter recognized by TRO-ESSEX 
Several placements in past year.  
 
Thanks for listening! 
Greg",Clayton Michael Gunn (100%) ASCAP 462448938,"Cinema, TV/Film",ONE STOP - G Putnam Music owns Masters & Publishing Control,,,,,,,"Uplifting, Upbeat, Positive, Fun, Energetic, Driving",,Fast,"Synth, Percussion",Instrumental,"Electronic, Dance","One stop, Mainstream",,,mp3,2025-08-05 05:44:02.574641+00:00,https://l2-disco-data-us.s3.amazonaws.com/media/trackfiles/9feecd3c-da77-431c-b038-2f224263d148.mp3?response-content-disposition=attachment%3B%20filename%3D%22167047483.mp3%22&AWSAccessKeyId=AKIARBQWSWOVHNCCOKFH&Signature=UKjBzdHML4JClpJjoEt5RNdJRaQ%3D&Expires=1767994983,0:04:10,Clayton Michael Gunn,100,ASCAP,G Putnam Music,,,,,,,,,,,,
167047491,Laying It Down,Still Walking,KLEIGH,99,"HERE FOR YOUR EAR!

Let's please chat. 
 
ONE STOP 
Site: https/::www.gputnammusic.com 
Txt Greg Putnam @ 309-530-4626 
gputnam@gputnammusic.com  
ASCAP 802139278 (Writer)  
ASCAP 848819778 (Publisher) 
Featured songwriter recognized by TRO-ESSEX 
Several placements in past year.  
 
Thanks for listening! 
Greg",Clayton Michael Gunn (100%) ASCAP 462448938,Alt Rock,ONE STOP - G Putnam Music owns Masters & Publishing Control,,"Yeah Oh oh ah
Where are you gonna stand
when the walls are coming down?
What are you gonna do
when a true friend can't be found?
What are you gonna say
when they're telling only lies?
What are you gonna be
with your one and only life?
Tonight, I'm laying it down.
I'm letting go of all the things in my head that are weighing me down.
Yes, today, I'm gonna do it my way.
I'm gonna do what I wanna do and say what I wanna say.
Where are you gonna fly to
when the world just ain't enough?
Who you gonna give your heart to
when you've got nobody to love?
Is it worth the mistake
that you'll later regret?
When you're down on your knees,
praying for a second chance?
What if I said that sometimes, you only get one chance to make it right?
Time ain't always on our side.
Tonight, I'm laying it down.
I'm letting go of all the things in my head that are weighing me down.
Yes, today, I'm gonna do it my way.
I'm gonna do what I wanna do and say what I wanna say.
What if I said that sometimes you only get one chance to make it right?
Sometimes, time ain't always on our side.
Tonight, I'm laying it down.
I'm letting go of all the things in my head that are weighing me down.
Yeah, today, I'm gonna do it my way.
I'm gonna do what I wanna do and say what I wanna say.
Yeah Whoa mmm... yeah... Whoa... Yeah...",,,,,"Uplifting, Reflective, Positive","Love, Individuality, Brand new day, New beginning, Regret, Time, Burnt Out, Motivated, SINCERE, Aware",Midtempo,"Synth, Percussion, Drums, Bass, Acoustic guitar",Male vocal,Alt Rock,"One stop, Mainstream, Demo",,,mp3,2025-08-05 05:44:32.182405+00:00,https://l2-disco-data-us.s3.amazonaws.com/media/trackfiles/053a2a77-fbe1-4c4d-9bb7-a1db909a9477.mp3?response-content-disposition=attachment%3B%20filename%3D%22167047491.mp3%22&AWSAccessKeyId=AKIARBQWSWOVHNCCOKFH&Signature=dyHfczIEA2Uw8qjMx88ZU5Cdrc4%3D&Expires=1767994983,0:04:42,Clayton Michael Gunn,100,ASCAP,G Putnam Music,,,,,,,,,,,,
167047493,LOOKIN' FOR AN ANGEL - 79bpm,Change Me,Zach Jackson,78,"HERE FOR YOUR EAR!

Let's please chat. 
 
ONE STOP 
Site: https/::www.gputnammusic.com 
Txt Greg Putnam @ 309-530-4626 
gputnam@gputnammusic.com  
ASCAP 802139278 (Writer)  
ASCAP 848819778 (Publisher) 
Featured songwriter recognized by TRO-ESSEX 
Several placements in past year.  
 
Thanks for listening! 
Greg",G Putnam (50%) ASCAP Zach Garrett (50%) ASCAP,"Country, Singer-Songwriter",ONE STOP - G Putnam Music owns Masters & Publishing Control,QZ-GD6-21-00006,"My hopes are worn down
just like my heart
I gave you my world, you tore it all apart
I'm still trying, trying to do what I can
But there's just a shadow where once stood a man
I look up to the sky, hear myself asking why
I can't find love and I can't find you tonight
You keep running through my head, should be in my arms instead
I keep making my way through this hell
Looking for an angel, angel, I'm looking for an angel
I hear folks talking,
say I've lost control
Wherever I go, it feels so damn cold
I rise with the sun, no matter what might come
I'm still sifting through the ashes of the damage done
I look up to the sky, hear myself asking why
I can't find love and I can't find you tonight
You keep running through my head, should be in my arms instead
I keep making my way through this hell
Looking for an angel, angel, I'm looking for an angel
I'm giving it my best, the reward will be worth the test
When my search ends, I know I'm gonna be blessed
I'm such a simple, simple man
Can you take me, take me for who I am
I look up to the sky, hear myself asking why
I can't find love, I can't find you tonight
You keep running through my head, should be in my arms instead
I keep making my way through this hell
Looking for an angel, angel, 
I'm looking for an angel
Angel",896629527,,,,"Sad, Reflective, Positive, Hopeful","Love, Heartbreak, Loneliness, Strength, Struggle, Anxious, Heartbroken, Exhausted, Aimless, Frustrated, Empty",Slow,"Percussion, Electric guitar, Drums, Bass, Acoustic guitar",Male vocal,"Singer/songwriter, Country","One stop, Mainstream, Demo",,,"mp3,aiff",2025-08-05 05:45:31.075568+00:00,https://l2-disco-data-us.s3.amazonaws.com/media/trackfiles/941d7b6b-a6f9-49b7-8506-3c6a1c2f70e6.mp3?response-content-disposition=attachment%3B%20filename%3D%22167047493.mp3%22&AWSAccessKeyId=AKIARBQWSWOVHNCCOKFH&Signature=AITUVmTA165SaH%2BZy6m%2F%2BEmCDuE%3D&Expires=1767994983,0:03:21,Erik William Nelson,50,ASCAP,G Putnam Music,Gregory D Putnam,50,ASCAP,G Putnam Music,,,,,,,,
167047496,Me n’ My Guitar,Dealin’ Feelin',Katie Beste,117,"HERE FOR YOUR EAR!

Let's please chat. 
 
ONE STOP 
Site: https/::www.gputnammusic.com 
Txt Greg Putnam @ 309-530-4626 
gputnam@gputnammusic.com  
ASCAP 802139278 (Writer)  
ASCAP 848819778 (Publisher) 
Featured songwriter recognized by TRO-ESSEX 
Several placements in past year.  
 
Thanks for listening! 
Greg",G Putnam (100%) ASCAP,Mod Country,ONE STOP - G Putnam Music owns Masters & Publishing Control,QZ-GD6-21-00076,"Work is driving me way insane
A new horizon's calling my name
playing my guitar in the dark.
Only way to find my heart.
Spent my whole life in this town.
No new sights and no new sounds.
I wonder what I might find
when I cross that county line.
Gotta move on, gotta get gone, gonna get out of here.
Gotta move on, gotta be strong, gonna find my new frontier.
Just need a smile and a little love.
Riding into the sunset in my Chevy truck.
I'm chasing my shining star, just packing me and my guitar.
Whoa
Oh
Mama's begging me to stay, but
something's out there calling my name.
Maybe a crazy dream.
Just want to see where it takes me.
Gotta move on, gotta get gone, gonna get out of here.
Gotta move on, gotta be strong, gonna find my new frontier.
Just need a smile and a little love.
Riding into the sunset in my Chevy truck.
I'm chasing my shining star, just packing me and my guitar.
Yeah.
Sun on my shoulder, hair blowing in the wind.
I know it's time to get a moving.
I'm leaving my fears making them disappear.
Just like me right into thin air.
Gotta move on, gotta get gone, gonna get out of here. Gonna get out of here
Gotta move on, gotta be strong, gonna find my new frontier.
Oh I gotta move on, gotta get gone, gonna get out of here.
Oh gotta move on, gotta be strong, gonna find my new frontier.
Just need a smile and a little love.
Riding into the sunset in my Chevy truck.
I'm chasing my shining star, just packing me and my guitar.",893098059,,2008,,"Upbeat, Romantic, Retro, Reflective, Positive, Hopeful, Confident","Searching, Hope, Freedom, Dream, Adventure, Ambition, Escape, Longing, New beginning, Strength, Struggle, Bored, Willing, Emboldened, Unsettled",Uptempo,"Electric guitar, Drums, Bass, Acoustic guitar","Female vocal, Background vocals","Rock, Country","One stop, Mainstream, Demo",,,mp3,2025-08-05 05:46:25.921245+00:00,https://l2-disco-data-us.s3.amazonaws.com/media/trackfiles/7a2c010d-dd10-48fc-84d6-3c2228875944.mp3?response-content-disposition=attachment%3B%20filename%3D%22167047496.mp3%22&AWSAccessKeyId=AKIARBQWSWOVHNCCOKFH&Signature=h8jiOGmos3OnWtLSDB8QGh6%2FJHc%3D&Expires=1767994983,0:03:38,Gregory D Putnam,100,ASCAP,G Putnam Music,,,,,,,,,,,,
167047497,Me n' My Guitar - INSTRO - Lt BGVs,Busting Out,G Putnam Music,117,"HERE FOR YOUR EAR!

Let's please chat. 
 
ONE STOP 
Site: https/::www.gputnammusic.com 
Txt Greg Putnam @ 309-530-4626 
gputnam@gputnammusic.com  
ASCAP 802139278 (Writer)  
ASCAP 848819778 (Publisher) 
Featured songwriter recognized by TRO-ESSEX 
Several placements in past year.  
 
Thanks for listening! 
Greg",G Putnam (100%) ASCAP,Mod Country,ONE STOP - G Putnam Music owns Masters & Publishing Control,QZ-GD6-21-00076,,893098059,,2008,,"Uplifting, Upbeat, Driving",,"Uptempo, Midtempo","Electric guitar, Drums, Bass, Acoustic guitar",Background vocals,Country,"One stop, Mainstream, Demo",,,mp3,2025-08-05 05:46:26.312111+00:00,https://l2-disco-data-us.s3.amazonaws.com/media/trackfiles/d0c1437d-9bbe-4f4d-96b3-7c92ce709c9c.mp3?response-content-disposition=attachment%3B%20filename%3D%22167047497.mp3%22&AWSAccessKeyId=AKIARBQWSWOVHNCCOKFH&Signature=RuWwal1lqmPOHl4NCcjY%2BhfG0Pg%3D&Expires=1767994983,0:03:23,Gregory D Putnam,100,ASCAP,G Putnam Music,,,,,,,,,,,,
167047499,The Merry Man - INSTRO,Busting Out,G Putnam Music,120,"HERE FOR YOUR EAR!

Let's please chat. 
 
ONE STOP 
Site: https/::www.gputnammusic.com 
Txt Greg Putnam @ 309-530-4626 
gputnam@gputnammusic.com  
ASCAP 802139278 (Writer)  
ASCAP 848819778 (Publisher) 
Featured songwriter recognized by TRO-ESSEX 
Several placements in past year.  
 
Thanks for listening! 
Greg",Clayton Michael Gunn (100%) ASCAP 462448938,Film,ONE STOP - G Putnam Music owns Masters & Publishing Control,,,,,2010,,"Uplifting, Tension, Romantic, Retro, Reflective, Positive, Dramatic, Bright",,Uptempo,"Synth, drum machine",Instrumental,"Indie, Film","One stop, Mainstream, Easy-clear",,,mp3,2025-08-05 05:46:57.155210+00:00,https://l2-disco-data-us.s3.amazonaws.com/media/trackfiles/145c588f-dc42-4b10-b721-908d46702d47.mp3?response-content-disposition=attachment%3B%20filename%3D%22167047499.mp3%22&AWSAccessKeyId=AKIARBQWSWOVHNCCOKFH&Signature=7Is0nAxxGgBJ3IqdgKAVdtrbTNE%3D&Expires=1767994983,0:01:11,Clayton Michael Gunn,100,ASCAP,G Putnam Music,,,,,,,,,,,,
167047503,Midnight Melody - INSTRO,Thrilling Feeling,G Putnam Music,135,"HERE FOR YOUR EAR!

Let's please chat. 
 
ONE STOP 
Site: https/::www.gputnammusic.com 
Txt Greg Putnam @ 309-530-4626 
gputnam@gputnammusic.com  
ASCAP 802139278 (Writer)  
ASCAP 848819778 (Publisher) 
Featured songwriter recognized by TRO-ESSEX 
Several placements in past year.  
 
Thanks for listening! 
Greg",Clayton Michael Gunn (100%) ASCAP 462448938,Film,ONE STOP - G Putnam Music owns Masters & Publishing Control,,,,,,,"Uplifting, Tension, Swagger, Reflective, Powerful, Positive, Percussive, Mysterious, Moody, Light, Intense, Hopeful, Happy, Fun, Energetic, Driving, Dramatic, Dark, Cool, Confident, Catchy, Building, Bright, Anthemic",,Uptempo,"Synth, Piano, Percussion, Bass",Instrumental,"Electronic, Dance","One stop, Mainstream, Easy-clear",,,mp3,2025-08-05 05:47:37.775432+00:00,https://l2-disco-data-us.s3.amazonaws.com/media/trackfiles/f076f574-80c4-40d7-8682-9e02e17da61a.mp3?response-content-disposition=attachment%3B%20filename%3D%22167047503.mp3%22&AWSAccessKeyId=AKIARBQWSWOVHNCCOKFH&Signature=EGbVBeexcAIw7RBvilXhzM7AAqM%3D&Expires=1767994983,0:05:39,Clayton Michael Gunn,100,ASCAP,G Putnam Music,,,,,,,,,,,,
167047507,Misty Midnight Blue - INSTRO,Remembering Forgetting,G Putnam Music,109,"HERE FOR YOUR EAR!

Let's please chat. 
 
ONE STOP 
Site: https/::www.gputnammusic.com 
Txt Greg Putnam @ 309-530-4626 
gputnam@gputnammusic.com  
ASCAP 802139278 (Writer)  
ASCAP 848819778 (Publisher) 
Featured songwriter recognized by TRO-ESSEX 
Several placements in past year.  
 
Thanks for listening! 
Greg",G Putnam (50 G Putnam (50%) ASCAP Erik Nelson (50%) ASCAP,Indie Rock,ONE STOP - G Putnam Music owns Masters & Publishing Control,,,,,0,,"Uplifting, Reflective, Positive, Moody, Hopeful, Cool, Cinematic, Building, Bright, Atmospheric, Anthemic",,"Uptempo, Midtempo","Synth, Piano, Percussion, Electric guitar, Drums, Bass, drum machine","Instrumental, Background vocals","Singer/songwriter, Pop, Electronic","One stop, Mainstream, Easy-clear",,,mp3,2025-08-05 05:48:14.383286+00:00,https://l2-disco-data-us.s3.amazonaws.com/media/trackfiles/ddc24ccc-c532-471d-b009-4418b0c9a88a.mp3?response-content-disposition=attachment%3B%20filename%3D%22167047507.mp3%22&AWSAccessKeyId=AKIARBQWSWOVHNCCOKFH&Signature=iJlMK2ZgV4ATn%2FpZIYdfLZf19MQ%3D&Expires=1767994983,0:03:19,Erik William Nelson,50,ASCAP,ERSHKINSONGS,Gregory D Putnam,50,ASCAP,G Putnam Music,,,,,,,,
167047508,Misty Midnight Blue - INSTRO - STRIPPED,Desperate & Dirty,G Putnam Music,110,"HERE FOR YOUR EAR!

Let's please chat. 
 
ONE STOP 
Site: https/::www.gputnammusic.com 
Txt Greg Putnam @ 309-530-4626 
gputnam@gputnammusic.com  
ASCAP 802139278 (Writer)  
ASCAP 848819778 (Publisher) 
Featured songwriter recognized by TRO-ESSEX 
Several placements in past year.  
 
Thanks for listening! 
Greg",G Putnam (50%) ASCAP Erik Nelson (50%) ASCAP,Singer-Songwriter,ONE STOP - G Putnam Music owns Masters & Publishing Control,QZ-GD6-24-00524,,911310093,,2024,,"Sad, Romantic, Reflective, Moody, Atmospheric",,"Uptempo, Midtempo","Synth, Piano, Electric guitar, Drums, Bass","Instrumental, Background vocals","Singer/songwriter, Ambient","Sound design, One stop, Mainstream, Easy-clear",,,mp3,2025-08-05 05:48:15.139294+00:00,https://l2-disco-data-us.s3.amazonaws.com/media/trackfiles/d3cdaeef-1d3d-4718-8fbc-d37773c6a029.mp3?response-content-disposition=attachment%3B%20filename%3D%22167047508.mp3%22&AWSAccessKeyId=AKIARBQWSWOVHNCCOKFH&Signature=vKw%2FGtlDss6vGVIEWejdTbMiM9U%3D&Expires=1767994983,0:03:19,Erik William Nelson,50,ASCAP,ERSHKINSONGS,Gregory D Putnam,50,ASCAP,G Putnam Music,,,,,,,,
167047510,More Than One Way,Doin’ the Ev’ryday,KLEIGH,99,"HERE FOR YOUR EAR!

Let's please chat. 
 
ONE STOP 
Site: https/::www.gputnammusic.com 
Txt Greg Putnam @ 309-530-4626 
gputnam@gputnammusic.com  
ASCAP 802139278 (Writer)  
ASCAP 848819778 (Publisher) 
Featured songwriter recognized by TRO-ESSEX 
Several placements in past year.  
 
Thanks for listening! 
Greg",Clayton Michael Gunn (100%) ASCAP 462448938,"Alt Rock, Folk",ONE STOP - G Putnam Music owns Masters & Publishing Control,,"I know it's never easy to find your place
In a house of cards, in a house of hate
You're always eating off another's plate
You know there's more to this, you gotta find a way
There's more than one way, there's more than one way out
You gotta find it, there's more than one way, there's more than one way out
There's more than one way, there's more than one way out
You gotta find it, there's more than one way, there's more than one way out
They say you've lost your glimmer, lost your shine
I know it's been so long since your head felt right
It's always coming, it's always coming through
The thoughts and lies from your demons, try to take over you
But you're so much stronger in your heart you know
You can feel you shine, you feel you glow
There's so much behind you to try and steal your grace
But you're a fighter
You know you'll find your way
There's more than one way, there's more than one way out
You gotta find it, there's more than one way, there's more than one way out
There's more than one way, there's more than one way out
You gotta find it, there's more than one way, there's more than one way out
There's more than one way, there's more than one way out
There's more than one way, there's more than one way out
There's more than one way, there's more than one way out
There's more than one way, there's more than one way out",,,,,"Reflective, Positive, Hopeful","Winning, Survival, Hope, Friendship, Empowerment, Strength, Struggle, Success, Caring, Kindness, encouraging, overcome",Midtempo,"Drums, Bass, Acoustic guitar, Keyboard","Male vocal, Background vocals","Singer/songwriter, Folk, Country","One stop, Mainstream, Demo",,,mp3,2025-08-05 05:48:42.044341+00:00,https://l2-disco-data-us.s3.amazonaws.com/media/trackfiles/99bc6d11-f9d1-410b-801f-2fc1fde6e4c3.mp3?response-content-disposition=attachment%3B%20filename%3D%22167047510.mp3%22&AWSAccessKeyId=AKIARBQWSWOVHNCCOKFH&Signature=Elywn%2FIsaU15C6U6Td%2BM6EVJDTI%3D&Expires=1767994983,0:04:21,Clayton Michael Gunn,100,ASCAP,G Putnam Music,,,,,,,,,,,,
167047524,Music Is Awesome - INSTRO,Cinema,G Putnam Music,120,"HERE FOR YOUR EAR!

Let's please chat. 
 
ONE STOP 
Site: https/::www.gputnammusic.com 
Txt Greg Putnam @ 309-530-4626 
gputnam@gputnammusic.com  
ASCAP 802139278 (Writer)  
ASCAP 848819778 (Publisher) 
Featured songwriter recognized by TRO-ESSEX 
Several placements in past year.  
 
Thanks for listening! 
Greg",Clayton Michael Gunn (100%) ASCAP 462448938,"TV/Film, AHs",ONE STOP - G Putnam Music owns Masters & Publishing Control,,,,,,,"Tension, Swagger, Mysterious, Bright, Aggressive, MODERN, Segments, ALL-In",,Uptempo,"Synth, Percussion",Instrumental,"Electronic, Dance","One stop, Mainstream, Easy-clear",,,mp3,2025-08-05 05:49:28.875028+00:00,https://l2-disco-data-us.s3.amazonaws.com/media/trackfiles/d7e68ed4-2722-4581-9c18-61796a68aebe.mp3?response-content-disposition=attachment%3B%20filename%3D%22167047524.mp3%22&AWSAccessKeyId=AKIARBQWSWOVHNCCOKFH&Signature=mnmZeXs0oNbmq%2FoVSS7kgzmxp%2BA%3D&Expires=1767994983,0:06:02,Clayton Michael Gunn,100,ASCAP,G Putnam Music,,,,,,,,,,,,
